Ch1,Ch2,Ch3,Media,Growth,Viability,Differentiation,Attachment,Score,Name,Directory,SubDirectory,Image,Row,Column,size-average,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive,size-average_per_nuclei,too-big-(>250)_per_nuclei,too-small-(<75)_per_nuclei,#nuclei_per_nuclei,all-negative_per_nuclei,Dapi-positive_per_nuclei,Dapi-intensity_per_nuclei,Dapi-area_per_nuclei,Dapi-intensity-in-nuclei_per_nuclei,Dapi-area-fraction-in-nuclei_per_nuclei,Ch1-positive_per_nuclei,Ch1-intensity_per_nuclei,Ch1-area_per_nuclei,Ch1-intensity-in-nuclei_per_nuclei,Ch1-area-fraction-in-nuclei_per_nuclei,Ch2-positive_per_nuclei,Ch2-intensity_per_nuclei,Ch2-area_per_nuclei,Ch2-intensity-in-nuclei_per_nuclei,Ch2-area-fraction-in-nuclei_per_nuclei,Ch3-positive_per_nuclei,Ch3-intensity_per_nuclei,Ch3-area_per_nuclei,Ch3-intensity-in-nuclei_per_nuclei,Ch3-area-fraction-in-nuclei_per_nuclei,Ch1-Ch2-positive_per_nuclei,Ch1-Ch3-positive_per_nuclei,Ch2-Ch3-positive_per_nuclei
MAP2,S100,Brn2,mTeSR1,2.25,1.5,2.5,2.25,6.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A03f06d0.TIF,A,3,108.69,32,435,346,26,346,5.66838944518532,7.42306056286214,36.8116715692952,99.9992115305768,312,15.6351168030902,8.68996022256967,34.8578395294792,40.3382602319463,10,9.02143066540973,0.13774084889175,13.990181632247,0.177971677246055,176,6.8057710326037,1.53311241147797,21.687597267576,15.5987065126669,10,168,3,3,0.314132947976879,0.092485549132948,1.25722543352601,1,0.07514450867052,1,0.016382628454293,0.021453932262607,0.106392114362125,0.289015062227101,0.901734104046243,0.045188198852862,0.025115491972745,0.100745200952252,0.116584567144353,0.028901734104046,0.026073499032976,0.000398094938993,0.040434050960252,0.000514369009382,0.508670520231214,0.019669858475733,0.004430960726815,0.062680916958312,0.045082966799615,0.028901734104046,0.485549132947977,0.008670520231214
MAP2,S100,Brn2,mTeSR1,2.25,1.5,2.5,2.25,6.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A03f07d0.TIF,A,3,117.04,71,127,469,49,469,7.58325597236273,9.93027453324749,35.3285187380939,99.9995051978961,420,28.974404057068,22.5448789432539,58.2993181802186,69.3670564034892,2,17.7918331244827,0.055254414604985,23.5430271223684,0.1761068758097,231,11.5692145969374,3.36778890370643,29.8912679151799,23.4016827602234,2,231,1,1,0.24955223880597,0.15138592750533,0.270788912579957,1,0.104477611940299,1,0.016168989280091,0.021173293247863,0.075327332064166,0.213218561189544,0.895522388059701,0.061779113128077,0.048070104356618,0.124305582473814,0.147904171436011,0.004264392324094,0.037935678303801,0.000117813250757,0.05019835207328,0.000375494404712,0.492537313432836,0.024667834961487,0.007180786575067,0.063734046727463,0.049896978166788,0.004264392324094,0.492537313432836,0.002132196162047
MAP2,S100,Brn2,mTeSR1,2.25,1.5,2.5,2.25,6.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A03f08d0.TIF,A,3,106.95,63,244,498,16,498,7.59491472569668,10.2506639152028,36.4509714287295,99.9998441360069,482,33.9188672629449,30.6970247401821,62.4587303371054,77.8885607051339,1,18.1715990871884,0.324987928814495,23.1533157494989,0.257019129072735,233,10.7570939770533,2.57841959440817,26.9571909222463,18.1154601920711,1,233,0,0,0.214759036144578,0.126506024096386,0.48995983935743,1,0.032128514056225,1,0.015250832782524,0.020583662480327,0.073194721744437,0.2008028998715,0.967871485943775,0.068110175226797,0.061640611928077,0.125419137223103,0.156402732339626,0.002008032128514,0.036489154793551,0.000652586202439,0.046492601906624,0.000516102668821,0.467871485943775,0.021600590315368,0.005177549386362,0.054130905466358,0.036376426088496,0.002008032128514,0.467871485943775,0
MAP2,S100,Brn2,mTeSR1,2.25,1.5,2.5,2.25,6.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A03f09d0.TIF,A,3,111.27,55,192,485,218,485,8.39518330957417,10.9194650740366,43.3549841195871,99.9999848595786,119,9.83026979099605,0.990843143566633,17.2185831112924,2.35542997501999,6,6.86376373815874,0.032692794077072,9.37898098474155,0.05054238494227,200,6.76773099075692,1.68709187896625,19.3199179824892,13.6709890306995,2,56,1,1,0.229422680412371,0.11340206185567,0.395876288659794,1,0.449484536082474,1,0.0173096563084,0.022514360977395,0.0893917198342,0.206185535792946,0.245360824742268,0.020268597507208,0.002042975553746,0.03550223321916,0.004856556649526,0.012371134020619,0.014152090181771,6.7407822839323E-05,0.019338105123179,0.000104211102974,0.412371134020619,0.013954084517025,0.003478539956631,0.039834882438122,0.028187606248865,0.004123711340206,0.115463917525773,0.002061855670103
MAP2,S100,Brn2,mTeSR1,2.25,1.5,2.5,2.25,6.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A03f10d0.TIF,A,3,111.78,56,208,585,160,585,8.26042576795733,11.8858784374138,32.0402989713754,99.9753729837912,423,23.7094709946657,14.5844350685183,33.6734781385193,30.4950544915073,13,14.4659125528833,0.044835831877127,17.3908850549608,0.066039668832739,25,2.7075669088568,0.077672330543548,6.78692977995242,0.813015094953012,12,24,0,0,0.191076923076923,0.095726495726496,0.355555555555556,1,0.273504273504274,1,0.014120385928132,0.020317740918656,0.054769741831411,0.170898073476566,0.723076923076923,0.040529010247292,0.024930658236784,0.057561501091486,0.052128298276081,0.022222222222222,0.024728055645954,7.66424476532083E-05,0.029728008640959,0.000112888322791,0.042735042735043,0.004628319502319,0.000132773214604,0.01160158936744,0.001389769393082,0.020512820512821,0.041025641025641,0
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f00d0.TIF,A,4,110.74,206,347,1274,390,1274,15.7506430780373,27.2597546675251,31.559178493753,99.9945437664454,410,22.9179015681045,7.95850386277936,22.9948850784925,4.69574973011487,9,18.7564918548239,0.113670330175664,18.4264548798913,0.077808441457763,747,13.4521607422055,4.79980513657684,26.5591382550827,16.8896057888244,2,276,6,2,0.086923076923077,0.161695447409733,0.272370486656201,1,0.306122448979592,1,0.012363142133467,0.021396981685656,0.024771725662287,0.078488652877901,0.32182103610675,0.017988933726927,0.006246863314583,0.018049360344186,0.003685831813277,0.007064364207221,0.01472252107914,8.92231791017775E-05,0.014463465368832,6.10741298726553E-05,0.586342229199372,0.010558995873003,0.003767507956497,0.020847047295983,0.013257147400961,0.001569858712716,0.216640502354788,0.004709576138148
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f01d0.TIF,A,4,131.61,210,860,647,408,647,16.6834978271866,30.535500781753,29.7959675488787,99.9549163729585,215,23.2627006116067,9.01602593580429,23.9349023527249,6.25208111356837,12,17.5505567115791,0.10389841809988,18.6695371083194,0.198745325866014,28,5.37756871953463,0.179846293571232,10.6684605957224,0.844096112230773,7,9,2,2,0.203415765069552,0.324574961360124,1.32921174652241,1,0.630602782071097,1,0.025785931726718,0.047195518982617,0.046052500075547,0.154489824378607,0.332302936630603,0.035954715010211,0.013935125093979,0.036993666696638,0.009663185646937,0.01854714064915,0.027126053650045,0.000160584881144,0.028855544216877,0.000307179792683,0.043276661514683,0.008311543615973,0.000277969541841,0.016489119931565,0.001304630776245,0.010819165378671,0.013910355486863,0.003091190108192
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f02d0.TIF,A,4,137.61,303,43,385,9,385,28.1958485181183,48.9222155798768,31.83393767114,99.9636134435703,373,43.5535759450014,64.2886910236365,42.9419442234984,63.1939549462523,5,29.8535758012968,0.701996918973604,25.3573437102922,0.713893596183214,258,22.081336079049,12.7124672353536,36.4010832899996,35.4671750030497,5,255,5,5,0.357428571428571,0.787012987012987,0.111688311688312,1,0.023376623376623,1,0.073235970176931,0.127070689817862,0.082685552392572,0.259645749204079,0.968831168831169,0.113126171285718,0.166983613048407,0.111537517463632,0.164140142717538,0.012987012987013,0.077541755328044,0.001823368620711,0.065863230416343,0.001854269080995,0.67012987012987,0.057354119685842,0.033019395416503,0.094548268285713,0.092122532475454,0.012987012987013,0.662337662337662,0.012987012987013
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f05d0.TIF,A,4,118.47,153,535,792,9,792,13.1789107766946,21.6637542536558,28.990090710806,99.9691834875163,783,43.4703630840155,55.215255104387,46.6781821846127,68.9440620893573,6,11.6704465763819,0.020549756277017,12.2889070730582,0.013591223161541,59,5.69140517221558,0.409055113584107,11.6892002743931,1.8956804627763,6,59,1,1,0.149583333333333,0.193181818181818,0.67550505050505,1,0.011363636363636,1,0.016640038859463,0.027353225067747,0.036603649887381,0.126223716524642,0.988636363636364,0.054886822075777,0.069716231192408,0.058937098717945,0.087050583446158,0.007575757575758,0.014735412343917,2.59466619659299E-05,0.015516296809417,1.71606353049765E-05,0.07449494949495,0.007186117641686,0.000516483729273,0.014759091255547,0.002393535937849,0.007575757575758,0.07449494949495,0.001262626262626
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f06d0.TIF,A,4,115.45,80,389,842,341,842,10.8214563885312,17.3432039225605,35.0590377951703,99.9930540137836,491,22.402161604433,12.0045784282167,25.5213097428883,12.9157307378809,8,11.4886825450658,0.046919548422699,13.0417903575777,0.077742209856167,15,3.28140088981882,0.048284742021521,7.45097498940502,0.279212485275777,2,11,0,0,0.137114014251781,0.095011876484561,0.461995249406176,1,0.404988123515439,1,0.012852085972127,0.020597629361711,0.041637812108278,0.118756596215895,0.583135391923991,0.026605892641845,0.014257219035887,0.030310344112694,0.015339347669692,0.009501187648456,0.013644516086777,5.57239292431098E-05,0.015489062182396,9.23304155061366E-05,0.017814726840855,0.003897150700497,5.73452993129706E-05,0.008849138942286,0.00033160627705,0.002375296912114,0.013064133016627,0
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f07d0.TIF,A,4,105.85,45,601,1094,22,1094,8.95825022417916,15.3780436632024,31.764566119828,99.9922269839354,1072,36.435759737423,40.280899360802,41.0420171138965,50.3428991012845,6,13.6923773337625,0.017675664490021,14.60952006703,0.032836136739393,19,3.92119527729238,0.061936678009749,9.92883993857685,0.246505189738816,6,19,0,0,0.096755027422304,0.041133455210238,0.549360146252285,1,0.020109689213894,1,0.008188528541297,0.014056712672032,0.029035252394724,0.091400573111458,0.979890310786106,0.033305082026895,0.036819834881903,0.037515554948717,0.046017275229693,0.005484460694698,0.012515884217333,1.61569145246994E-05,0.013354223096006,3.00147502188232E-05,0.017367458866545,0.003584273562424,5.6614879350776E-05,0.009075722064513,0.000225324670694,0.005484460694698,0.017367458866545,0
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f08d0.TIF,A,4,108.2,19,571,319,6,319,6.55216692150281,8.87792582543916,33.0514044487663,99.9766164593684,313,32.6080723178975,30.6796364848708,44.4492172008786,57.1137228390742,0,8.09809778235078,0.011640071737331,10.8920210654877,0.043124733957938,17,2.90307412857537,0.067828566173089,8.36777037516406,0.744166250089238,0,17,0,0,0.339184952978056,0.059561128526646,1.78996865203762,1,0.018808777429467,1,0.020539708217877,0.027830488481001,0.103609418334691,0.313406321189243,0.981191222570533,0.10221966243855,0.096174409043482,0.139339238874228,0.17903988350807,0,0.02538588646505,3.64892530950815E-05,0.034144266662971,0.000135187253787,0.053291536050157,0.009100545857603,0.000212628734085,0.026231255094558,0.002332809561408,0,0.053291536050157,0
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f09d0.TIF,A,4,123.01,159,234,1084,231,1084,12.5590654603145,22.4271130322818,31.9330538688524,99.9922747073935,705,26.9452794479445,16.8135088062172,30.1139662449557,18.8389262058686,13,15.7660359951255,0.25723121493608,16.8868807284143,0.497350750896395,622,12.1457207647383,4.52626345074956,27.1028660795526,20.4954959990768,13,474,11,11,0.113477859778598,0.146678966789668,0.215867158671587,1,0.21309963099631,1,0.011585853745678,0.020689218664467,0.029458536779384,0.092243795855529,0.650369003690037,0.024857268863417,0.015510616979905,0.027780411665088,0.017379083215746,0.011992619926199,0.01454431364864,0.00023729816876,0.015578303254995,0.000458810655808,0.57380073800738,0.011204539450866,0.004175519788514,0.025002643984827,0.01890728413199,0.011992619926199,0.437269372693727,0.010147601476015
MAP2,S100,Brn2,mTeSR1,0.75,1.75,2,1.5,4,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A04f10d0.TIF,A,4,133.95,448,124,901,147,901,27.7416924376897,50.1985997424814,34.2715714059963,99.9948670576752,383,26.369022607606,10.7344454152488,26.3669048002387,8.74995875711486,24,27.5009858134829,0.352651062264324,27.9750435130947,0.259099064818486,658,24.3484606364389,16.2884122367332,36.1911147790533,33.848854366682,17,289,18,13,0.148668146503885,0.497225305216426,0.137624861265261,1,0.16315205327414,1,0.030789891717747,0.055714317139269,0.038037260162038,0.110982094403635,0.425083240843507,0.029266395790906,0.0119139238793,0.029264045283284,0.009711385967941,0.026637069922309,0.030522736751923,0.000391399625155,0.031048882922414,0.000287568329432,0.730299667036626,0.027023818686392,0.018078148986385,0.040167718955664,0.037568095856473,0.018867924528302,0.320754716981132,0.019977802441732
MAP2,S100,Brn2,mTeSR1,0.5,1.5,2,1.5,3.5,,mTeSR-2,Cortical-final-4w-11-20-18-mTeSR1-2-A+B,scan_Plate_R_p00_0_A05f00d0.TIF,A,5,111.92,65,71,139,13,139,12.0543900315,15.9096787915019,37.1872677558848,99.995423615456,126,23.7030660811184,19.8430171065943,42.1209977227836,52.8227715545261,1,7.43437298813575,0.01853789202612,11.1019396790415,0.054433043252357,6,2.86227998827371,0.005388922100616,6.00048905223595,0.187757531528244,1,6,0,0,0.805179856115108,0.467625899280576,0.510791366906475,1,0.093525179856115,1,0.086722230442446,0.114458120802172,0.267534300402049,0.719391536801842,0.906474820143885,0.170525655259844,0.142755518752477,0.303028760595565,0.380019939241195,0.007194244604317,0.053484697756372,0.000133366129684,0.079870069633392,0.000391604627715,0.043165467625899,0.020591942361681,3.87692237454403E-05,0.043168985987309,0.001350773608117,0.007194244604317,0.043165467625899,0
