Ch1,Ch2,Ch3,Media,Name,Directory,SubDirectory,Image,Row,Column,size-average,image-quality,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A01f07d0.TIF,A,1,118.34,True,56,188,339,0,339,5.452765738526626,7.5559873080106685,31.663244998901277,99.89308680326205,282,27.138850966844476,22.261924606824245,40.457613311560344,49.47760114319237,339,41.57004520946381,77.99228881173549,49.3707263875348,91.37128950702932,47,11.706933890140716,0.38979869861123884,21.793653671690045,5.7476146810295035,282,43,47,43
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A10f08d0.TIF,A,10,122.93,False,93,379,444,35,444,7.163595460084613,10.902436080198656,33.32333040663388,99.95326315542745,126,11.577555929826175,1.309436218155063,14.992227305950198,3.5780084780806765,409,29.96167398602042,32.82011634323554,33.95350574343548,45.55087060436115,119,12.019460475489746,0.8594971489009473,22.175253476592864,7.117099888093925,126,46,119,46
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A01f08d0.TIF,A,1,122.93,False,76,225,467,0,467,6.782384547732916,10.286374505656212,30.00028421944354,99.95299126855737,276,20.59055903959349,10.67408948772188,26.54337613559994,23.05681604521808,467,35.29418485008737,54.24158465924768,39.16979033913342,68.45968612294512,47,10.910523055964315,0.32858054354823873,17.212986803356824,3.422846789678003,276,41,47,41
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A10f09d0.TIF,A,10,130.22,True,136,447,561,0,561,9.034460360526074,15.165360870964776,28.53729297354421,99.9284483772195,533,38.75225903614458,44.12470971672951,51.93669721883336,64.49313397521777,561,58.72356625931206,93.79885956037892,68.48954015441733,97.8689451904904,79,11.289887364342867,0.7196007311689506,18.94532650750252,4.172863420718056,533,79,79,79
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A01f09d0.TIF,A,1,131.02,False,120,139,532,60,532,8.757451082957786,13.577856272417916,30.2879462251779,99.97313797066992,351,21.97937767290536,13.888976708360158,27.83031289987447,26.641525095349632,472,28.25980855674607,23.966476593396486,30.656327033001975,33.58614775178458,22,5.656385082313989,0.06272705325117263,9.301557137316168,0.566963484044007,351,21,22,21
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A10f10d0.TIF,A,10,171.75,False,232,32,260,0,260,11.396365998344523,16.43010496183206,39.41681847123714,99.99887164027342,239,34.942367274441274,39.5064753287961,49.71328466562902,64.2907523786012,260,49.88062747171894,90.79026027775222,58.26557867254893,97.86803629116073,42,14.65902565414329,0.5289765933964867,21.599897998276965,3.9529499267852564,239,42,42,42
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A01f10d0.TIF,A,1,133.2,True,187,72,424,0,424,11.728366711119286,18.23934574174561,30.868949157106062,99.94903982145489,343,30.86686272762807,28.507038650786352,37.59632925455418,43.795635140797394,424,51.90550273613538,91.34697185689322,55.693518292447834,95.65892479743523,69,17.228141813436952,0.613977857996873,24.97138505390882,5.322288561582447,343,68,69,68
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A10f11d0.TIF,A,10,166.01,True,133,24,6,0,6,12.159088165639657,11.625126460038627,39.73122543303872,99.80507819612201,5,20.846644210429503,15.408940149912628,45.19888095233695,55.64928255482132,6,48.38866774349306,87.95446576381863,69.40093752725907,99.66103842073666,2,37.920678659293664,3.029005334314357,53.05591014648176,21.897484924204285,5,2,2,2
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A01f11d0.TIF,A,1,167.03,True,359,41,49,0,49,19.566415231536833,33.61465901775039,32.76499012650471,99.93628704969775,44,35.55042737744873,45.0690644256415,41.76095927121412,65.66914050657894,49,65.22072018991999,98.95519578313252,69.24229568908807,99.97036093973178,42,48.371343436724,9.762068311413593,53.73499561339325,18.169022250440626,44,39,42,39
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f00d0.TIF,A,11,125.1,False,66,136,461,55,461,6.918005753931758,9.279149038903707,35.58059274540002,99.95306446597814,395,19.658293479260553,14.230778074128576,38.28908478691845,44.107921215771604,2,7.468321041800791,0.21246723535362824,10.582625659210004,0.6633851064605422,86,7.984307458843006,0.435065644256415,21.565498585445116,3.354464111615743,2,75,1,1
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f00d0.TIF,A,2,138.57,False,196,78,794,0,794,10.997614503816793,20.035653108617677,32.762949696222854,99.9991742546014,670,32.98637608640669,36.17159477605077,34.08395755066866,36.06397384605429,793,36.795828830589535,61.9498988319691,35.40380661733911,56.111105925041976,1,2.696676975075876,0.01393934516692725,3.7623812934016443,0.028721766503527032,669,1,1,1
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f01d0.TIF,A,11,124.8,False,161,246,1194,495,1194,15.592530666559368,26.596557987675894,33.97022449963,99.98808125796656,698,22.058195329026027,14.642419870320978,23.91282379852967,13.856086136159572,1,8.525755455026212,0.19579750298905546,9.056580489403354,0.21582630662263239,10,7.6874468293019405,0.10849696495907293,14.096078618267063,0.11092274449508713,1,9,0,0
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f01d0.TIF,A,2,124.83,False,102,306,955,10,955,9.309717879150188,17.183332566908856,28.562085571959283,99.97619412218614,828,36.2240756920813,42.31891784696036,36.159876115811876,40.26310311217098,945,35.987410759450015,54.673919916306446,34.990407434428555,50.27489908989088,116,15.985806297709924,0.9779097305251541,22.20757733491443,5.096947227509634,828,116,116,116
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f02d0.TIF,A,11,178.23,False,489,25,567,0,567,22.62429944012692,42.58965729329532,36.36193256924294,99.99162672925529,566,54.679640796008464,77.74942805573438,60.04691948776771,92.2734969320555,567,76.431644037984,99.01253391428308,80.42885130853686,99.84340644237825,511,43.84521291271958,20.839105467672216,60.536212530459856,45.46482585611817,566,510,511,510
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f02d0.TIF,A,2,150.18,True,51,160,141,12,141,7.297810516876667,5.548721603973145,24.764039900721535,99.71080808964038,129,33.04931222983537,35.88059298261749,42.19722685609029,57.18603236096637,82,23.76763614572795,5.5457038075968,24.56255266398648,9.27074725453891,25,24.293541772050034,3.064212958705049,32.076567044198384,8.37765404947364,82,25,24,24
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f03d0.TIF,A,11,134.34,False,242,150,652,0,652,16.56618386714798,26.152726363469142,30.740804388259225,99.94376637257369,631,37.71087570702658,45.711208383150925,43.24967522597797,62.70220745516321,652,60.839910931895524,90.90213430056102,65.7025613857369,98.06553679457483,359,24.322690810953738,6.104067989515313,42.82243160424146,20.981612692977173,631,347,359,347
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f03d0.TIF,A,2,209.16,False,577,20,95,0,95,24.344235002989056,45.824375747263865,40.68523671227922,99.97540920818793,91,40.26737029223765,55.0116257012784,43.81501179581695,62.75248643354766,94,36.10091295525614,55.595928561574546,36.46987619896515,56.18941389593347,12,28.047106364388853,2.522087395383059,31.440337017933693,5.175720229598439,90,12,12,12
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f04d0.TIF,A,11,168.32,False,319,36,502,1,502,20.644933982111652,33.46707440448818,34.189739929682844,99.97837548595808,480,34.431161909086725,40.20890336153776,41.0278625668123,59.34006851067567,494,30.078676107100158,31.23160581256323,32.33133169713098,41.50369571952731,372,29.056452192357217,9.656732847420216,51.524614890701,31.456761349522864,474,362,369,360
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f04d0.TIF,A,2,178.21,True,350,47,147,0,147,15.79749364825715,29.85965809804102,29.81048369984156,99.85679996546385,147,60.03007521498206,86.0476495677366,69.47339371836199,95.9497321093913,147,36.34602556217235,56.53503805297526,37.50961752925497,63.13273505418835,22,36.481212780511356,3.3634777660259356,39.78560567067621,7.415012613002019,147,22,22,22
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f05d0.TIF,A,11,123.87,True,29,438,234,3,234,5.304664507265704,6.831931734571875,28.827590633022318,99.95230684871414,228,29.993904051319785,28.24449036604433,49.61052730799711,66.64035573565076,100,16.141145210613445,3.110413984180999,20.952842120132498,7.499456267718996,116,13.186588912903522,1.1989273889450933,38.153665666540284,14.837176890808777,100,113,59,59
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f05d0.TIF,A,2,140.42,True,291,101,677,49,677,11.556459377586682,21.547784650050584,30.886773665918017,99.98378766710424,628,41.368808487767865,58.12599156166652,41.07161294508187,56.42603741065855,35,15.752306458659064,1.0671502805113584,14.731801255366186,0.7750511689889095,72,19.177727369401268,0.9718741377724639,23.324321399797665,3.704570486358181,35,72,12,12
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f06d0.TIF,A,11,124.69,False,133,337,578,48,578,11.030424417134185,18.358907960084615,31.185872311161585,99.94726669543883,511,30.259044766853673,30.702485514577393,37.075333574569584,47.535376756808056,108,16.719066868619517,2.0775372482295595,18.841808781648393,2.361397865937837,223,16.441943345902693,1.7681412673595145,31.985671218000412,7.951862756703212,107,205,59,59
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f06d0.TIF,A,2,142.66,False,204,86,783,0,783,10.41382826151936,17.85500781752966,34.60690550750109,100.0,769,48.19202525751862,68.70035006437966,49.580595884720836,72.83474740338028,783,58.10204247332843,97.41755667709003,56.69982269788237,97.90795171125811,82,16.166025504690516,0.6333779775590913,20.820867248920553,3.5067861995944494,769,82,82,82
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f07d0.TIF,A,11,137.25,True,154,263,439,104,439,10.261772279959533,15.494156971397038,29.116037112345268,99.77706659368849,308,27.046017802124528,24.319630621723537,34.59606850594275,40.81593554760875,0,5.387457032327784,0.2185746804009933,6.198738261754833,0.3703747649143737,113,15.708058378552378,1.0486123884852387,30.672193621433852,5.936744078159129,0,86,0,0
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f07d0.TIF,A,2,130.71,True,48,463,350,0,350,6.450481554078911,8.393282097857076,27.52170144262293,99.85737349347616,310,36.8694084544284,44.37324680400993,39.713527850838176,48.0976319788967,350,62.847221902878694,98.09160305343511,63.20226495084191,98.38521604693432,45,11.302646176308286,0.4296048698611239,18.572234280056204,4.832803581728825,310,45,45,45
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f08d0.TIF,A,11,123.04,True,25,597,252,0,252,7.5375938390968455,8.372732341580061,27.118609129846497,99.93213322150767,167,19.96050207509427,11.079551986572243,26.930127371013537,19.985752647325857,252,38.97890201071461,61.38887611514761,47.0744054442502,87.49384387089998,0,3.1963184321254485,0.0004311137680492964,7.821051168861102,0.0,167,0,0,0
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f08d0.TIF,A,2,124.4,True,58,460,515,0,515,7.6595623907845125,11.18869562218339,27.151353497177794,99.9318508841791,495,41.04908589510715,55.253121263680676,43.2771537472556,58.981187424145816,515,57.462541243217146,98.52824944817438,57.28188941821336,98.76821381756693,4,4.151773602041755,0.007975604708911984,6.203450617682058,0.03147833813884591,495,4,4,4
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f09d0.TIF,A,2,121.86,False,108,285,1059,0,1059,9.280841878966246,17.263088613997976,30.124743653814036,99.97977581032123,988,39.43346046399338,49.6015071737331,41.21261726991071,50.738508911389715,1059,39.28180469971489,65.15990009656949,38.63887263333772,64.58820830574491,97,11.142875413869218,0.5637531040191299,15.956965722233383,3.2909106000656227,988,97,97,97
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f09d0.TIF,A,11,132.58,False,85,1116,624,3,624,13.538824668904626,21.94505598730801,27.774121920211098,99.94846481085568,586,36.46657574956314,43.82357674974708,36.543472639543104,46.50848030276962,621,36.050270020923385,53.04675285109905,36.79018316681027,59.263855227007994,246,18.73152605651614,3.1588424307918697,33.6115782255144,9.947073555141117,586,240,246,240
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f10d0.TIF,A,2,140.41,False,269,107,903,20,903,12.753397176492228,23.721101007081764,32.3062703424922,99.99172879603871,793,33.471716781247125,37.27531787455164,35.88230963694053,40.1289813201056,868,29.874774383794723,29.721845396854594,29.968517597721284,28.543168969360234,75,17.628111204359424,0.7832618642508967,21.87156947012196,3.115170035343968,778,74,75,74
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f10d0.TIF,A,11,135.33,False,202,741,651,76,651,19.684830687252827,31.120306608111836,28.339995895318673,99.91791675407579,537,31.274021659155707,32.061499816058124,30.476772119145895,31.200771882140558,195,19.092407799135472,5.544913432355376,18.7400592627998,2.1658366955466346,330,26.668038805987308,9.689425641497287,40.59108734535156,17.71711482091686,195,292,129,129
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A02f11d0.TIF,A,2,175.91,False,392,6,17,0,17,22.638608824611424,37.5311838958889,37.856458929758425,99.9656884312884,17,56.564116676630185,83.34765589073852,63.72159531646152,98.61109703001063,17,77.99442713602501,99.58641819185138,81.44497290309064,99.9879800610305,6,33.11196096408535,2.5834492550354087,36.77117065403929,4.740823470996438,17,6,6,6
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A11f11d0.TIF,A,11,182.78,True,356,20,187,0,187,20.335763617446887,35.22874896532696,35.53787769399786,99.98631365151401,187,42.60811758484319,54.32299330911432,64.13585982840121,96.61172581198291,187,29.584297112112573,38.82114814218707,35.91031066778422,65.44250269543517,115,33.726417358364756,13.157376643980502,50.89529705282227,27.104850429302374,187,115,115,115
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A03f00d0.TIF,A,3,110.0,False,88,268,803,0,803,9.022547968591924,14.708164719948496,34.97360760495028,99.99758580816074,787,34.77302578635151,39.55267635427205,54.67932180506418,79.03543888002523,803,62.88030485491585,93.59824795364665,81.17247970299138,99.77266441009958,45,7.28072404120298,0.1552009564977467,16.828462185964533,1.0929057742031396,787,45,45,45
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_B01f00d0.TIF,B,1,126.24,True,71,379,306,0,306,6.691770900395475,9.765589073852663,28.37968832063686,99.9399048698394,248,24.168578416720315,17.85587004506576,33.84646386423455,39.30378235873797,306,61.6944840430424,96.05811126184126,70.78291545896947,99.14031023078935,75,17.840453416720315,0.9935016784696036,31.644889547846134,9.317758666509347,248,69,75,69
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A03f01d0.TIF,A,3,122.24,False,118,111,860,0,860,11.311011938977282,17.657270302584383,40.683210073580895,99.99903733144536,817,28.593714073852663,27.80626322082222,47.57125198610154,62.99216451288907,860,40.76723233583188,56.74340970753242,55.57021978361814,93.11860760131614,419,15.256968954060516,3.2043249333210704,37.03440252113537,17.73134552468961,817,401,419,401
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_A03f02d0.TIF,A,3,146.32,True,236,104,414,3,414,18.947154792835462,31.78989814218707,30.15009488638337,99.94084474460207,405,46.99977150970293,56.57678423618137,53.24045376486976,77.36898510616244,82,18.615932958934977,3.699890209693737,20.568366556832412,3.100574655103768,212,33.879577709693734,12.139660742205463,48.523528163108864,26.584760975166297,82,206,47,47
MAP2,S100B,Brn2,mTeSR1,,mTeSR-1,cortical final 2w-mTeSR-11-20-1-A+B,scan_Plate_R_p00_0_B01f01d0.TIF,B,1,136.94,False,230,52,480,0,480,10.114520342821669,16.251336452680953,33.9972616973921,99.98513786767558,437,37.80731298284742,44.639100294307,47.493320969760276,59.523208636488114,480,64.56880072772005,98.69509047640946,69.91316060348082,99.38977033237083,87,18.98590401683068,0.8898906695484227,27.516232563560397,6.1239212869971595,437,86,87,86
