Ch1,Ch2,Ch3,Media,Name,Directory,SubDirectory,Image,Row,Column,size-average,image-quality,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A01f00d0.TIF,A,1,134.06,False,65,48,560,29,560,8.166847494941598,9.513243814954475,34.81381240587929,100.0,304,11.954370200266716,5.453589165823599,26.16985623098197,23.487259245096052,531,8.386932510576658,24.381639152027958,11.294721424456352,49.77733313986391,8,2.544720868205647,0.04720695760139796,2.9400947564585844,0.19196615854734334,304,4,8,4
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A01f01d0.TIF,A,1,116.7,True,32,225,375,1,375,5.52171376345075,6.476119171341856,30.751786650999207,99.97850114718625,277,16.62968261404396,9.37514370458935,38.709406104745426,44.849671807735994,374,10.193014663616298,41.162886277936174,13.78452280811276,71.55601071343487,16,2.2067355778074127,0.08679757196725835,2.6098248331257112,0.23702961158308097,277,11,16,11
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A01f02d0.TIF,A,1,114.99,False,42,118,618,223,618,6.465277378598363,8.741981283914283,35.71139208891841,99.99885236871098,176,6.136392181320702,1.337602317667617,13.368431770585898,5.169996639068309,393,5.706031425319599,9.788581808148624,7.492642552488159,21.576513370508817,12,2.1077195231306907,0.13386082497930654,2.4045113919840766,0.14097097169743827,176,5,10,5
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A01f03d0.TIF,A,1,134.86,True,115,20,387,7,387,8.206081003402925,9.605933275085073,36.78562956668562,99.9979980769849,242,13.9377320829118,7.691285178883473,32.942813889699735,35.487003512082715,380,9.671586872298354,35.8754196174009,14.02565464392896,70.56824667894227,13,3.8479483295778536,0.15469799043502253,4.467890999388531,0.57818177321926,242,6,13,6
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A02f00d0.TIF,A,2,130.05,True,68,687,461,28,461,7.910326899199853,11.990710935344431,26.5515407004099,99.88894935648706,400,27.2590282408259,21.468459716729512,38.36410018486493,43.03124778882897,407,8.134936453830589,21.381231030994204,8.996702163186933,27.42815867811884,19,2.339244142600938,0.22655028510990527,3.153095852884082,1.1161884319163917,374,18,18,17
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A02f01d0.TIF,A,2,128.05,True,54,256,446,0,446,7.651764979766394,10.175793824151569,29.16674740950808,99.93181444288754,317,21.988974983905084,13.587125218430975,35.61267352798686,38.52451068620102,446,12.570729961832061,75.48342223857262,14.06631458385892,89.63467493702116,17,2.581348293939115,0.15692541156994388,3.196388236182651,0.7938704792256325,317,15,17,15
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A02f02d0.TIF,A,2,122.58,False,44,227,479,162,479,5.947491780097489,8.12591970937184,31.720808222144168,99.939803125897,307,16.82045836015819,6.126845166927251,28.70470010677002,25.482404685082912,26,2.974656977145222,0.2921514301480732,3.586932095770522,0.33152293996868926,31,2.278752414237101,0.22087395383058953,3.0465512852740932,1.448562578648204,23,24,5,5
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A02f03d0.TIF,A,2,128.7,True,108,136,782,197,782,8.861368182654282,14.629270900395476,29.948085147371486,99.96106790735394,492,19.82418246459119,9.775145429044422,29.726212813935764,23.778986315130915,507,6.322362445967074,8.109968499954014,7.26546695213539,12.821305068428938,15,2.342190805205555,0.17079290444219627,2.898136667918044,0.5016494858458345,417,11,11,10
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A03f00d0.TIF,A,3,127.66,False,216,39,736,1,736,13.358724018210246,22.471805159569577,38.091169763530175,99.99618261904006,443,18.002723201968177,12.991757104754898,28.987857535028535,27.85280248244997,735,12.486319323093902,60.64994711671112,14.93993381726329,87.58619466926577,18,2.649630248091603,0.1549135473190472,3.3583279914678865,0.6423721567371958,443,14,18,14
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A03f01d0.TIF,A,3,119.2,False,112,84,1233,114,1233,11.215125770256599,18.333687804653728,38.529285749819294,100.0,787,16.69146768371195,10.45968224041203,28.508781318914842,27.639598926111777,1057,6.874686005472271,18.925678860480087,8.16729152481992,26.692387591133624,113,2.6673253127011862,0.3816793893129771,3.748407898329362,1.48449781898002,734,68,102,66
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A03f02d0.TIF,A,3,125.0,False,151,76,1088,380,1088,12.757522216729514,19.320291662834546,43.48909008284838,100.0,451,10.558686080198656,3.7987589671663753,18.184828336489325,9.333128404250129,516,4.4299806573622735,4.551986572243171,5.3963713131173074,5.368286631866775,87,2.427558516508783,0.2705957417456084,3.373663672338289,0.9205530731626859,290,31,51,26
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A03f03d0.TIF,A,3,136.92,False,264,32,477,0,477,14.089710463993377,22.934030971213097,37.47905768272638,99.97329503569769,329,19.11171091809988,14.870119792145681,32.98315323400098,34.4277979812643,477,19.154501115147614,84.26291042030718,24.73945519657078,99.5895021969049,101,4.671183780925228,1.958909109721328,6.346312676523546,7.46793751636121,329,61,101,61
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A04f00d0.TIF,A,4,127.73,False,337,225,1233,200,1233,19.609834854685918,36.33929803182195,35.354112766869726,99.99345810887833,676,26.47695625057482,24.48366941046629,29.073998103775647,27.977165678769385,549,5.483429423802079,10.999580382599099,5.5232408409297,7.956402986126074,597,4.698900085073117,7.517618182654282,6.775890326192985,15.159057634571449,394,280,319,204
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A04f01d0.TIF,A,4,138.34,False,227,379,820,50,820,12.978909914467028,23.14053446610871,31.5629691541359,99.95746915752322,462,21.292310223719305,16.235600800147154,29.38039510887504,29.226649880856925,534,6.716265347650142,21.695800377080843,7.728385699857933,27.307175358006827,605,7.015265020003679,14.853090798307734,11.17885454710639,43.80052915848997,399,307,410,285
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A04f02d0.TIF,A,4,128.74,False,58,757,439,18,439,7.187714119838131,10.819087418375794,27.00545883356427,99.94969852320133,351,28.950689925733467,27.976122045433645,47.756959149735444,58.85593831271872,382,8.61989489446335,31.42848109997241,10.228094626729273,47.10757065755182,209,2.9082051009381034,2.0204865262577028,5.2872065766280345,10.042539959802554,335,166,180,160
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A04f03d0.TIF,A,4,132.22,False,147,947,604,55,604,10.385647791547871,19.299310792789477,27.204894305630777,99.95303328744986,353,20.272514916536373,15.649142371010761,26.960740782507795,25.991311023375314,484,7.713920807274901,27.75402660259358,8.209633742659916,29.40873663587136,213,3.7964158638370273,3.4486227352156718,5.925582760756227,11.047391390606835,335,105,163,102
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A05f00d0.TIF,A,5,131.69,False,198,57,918,204,918,11.86995668743677,21.122275360985928,34.32795898683584,99.98352317979781,631,19.400478105168766,15.21738193230939,33.57600482979536,35.901686942048336,428,4.770602926975076,6.474394716269659,6.045596401920818,8.706804489024151,40,2.7314556412673596,0.211389450933505,3.7095160553715596,0.91796491463218,350,32,28,25
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A05f01d0.TIF,A,5,127.92,False,55,829,531,106,531,7.580406310355928,13.078985790490204,28.62182340556294,99.94875709968036,278,10.584235319139152,4.269319644992183,19.440318334524758,11.564780755050844,363,5.04876902648763,9.05935286949324,6.272473741100978,12.335244182386912,84,2.7364565609767313,0.9406902418835648,4.273763940872218,3.68524221088663,227,37,71,35
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A05f02d0.TIF,A,5,119.47,False,121,131,993,115,993,9.981722213280603,16.74072243171158,35.51259324524077,99.99249368512682,820,21.181456503494896,18.751508898188174,39.789076359387295,48.97588684835708,580,4.7328711314724545,6.968019980686103,6.199622282192977,11.051349248095544,47,2.3883386599834453,0.18322335142095098,3.1168557184519,0.58028835587534,524,39,37,31
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A05f03d0.TIF,A,5,128.1,False,257,93,690,69,690,13.233682343879334,23.475222454704312,31.96658776121669,99.93213175284002,526,24.50626049043502,22.033003195990066,38.595522726765786,44.84279276870008,504,6.596118251632484,19.103369585211073,8.133249062389442,26.015296922949005,31,2.887123637680493,0.37837418375793247,3.830010669532994,0.8507081250138562,411,23,26,20
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A06f00d0.TIF,A,6,135.5,False,130,696,467,1,467,9.365975351788835,16.223601466936447,29.597014215814347,99.96201667439175,426,24.78544042582544,25.328796100432264,42.63628279355639,61.20184927750007,466,14.526532178331648,68.49707992274442,19.037991019739025,94.19685800847667,18,2.773246372896165,0.11093994297801894,3.4815454270115613,0.3429241269834331,426,14,18,14
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A06f01d0.TIF,A,6,148.5,True,243,21,297,3,297,11.717781431067783,16.72218453968546,34.54769169059351,99.99090921916493,246,24.95594448404304,22.34678216683528,50.954933132648755,68.31051316205603,294,11.775690069438058,50.04648843465465,17.092311297585983,90.41288924400558,3,2.2742551791134002,0.10361100892118091,2.7958627982465964,0.3097756256897738,246,2,3,2
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A06f02d0.TIF,A,6,128.32,True,193,122,469,29,469,9.833442069805942,14.913877839602685,31.83363667513848,99.97333901831239,411,22.678358951071463,21.247298353720225,47.39750384331142,64.51772331715954,360,6.122095730249241,15.158822312149361,8.71179451303609,33.88021743320579,10,2.7925861365308564,0.255506759863883,3.4818740174224634,0.4101377928572966,332,6,6,3
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A06f03d0.TIF,A,6,119.68,False,233,228,897,94,897,14.41058628598363,24.29584751218615,34.88684810580729,99.96673553210576,773,26.324244976087556,27.680952818909226,38.51774409190362,51.00609816121734,546,5.926202663708268,13.835806010300745,7.1458067244197485,18.018016379873547,34,2.620466120206015,0.22130506759863883,3.2097636202352184,0.38357990036410006,517,27,29,23
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A07f00d0.TIF,A,7,131.24,False,158,74,904,318,904,11.37780439506116,17.553731145957876,38.16662588387393,99.99697465763069,348,13.777586970017474,4.894937574726386,19.6131650673813,9.546915012117674,494,5.344148061712499,8.886979214568196,6.14076054326864,9.688212238729644,40,2.2707847132806034,0.27533799319415064,2.9973067822745763,1.278258442659976,263,18,31,16
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A07f01d0.TIF,A,7,119.9,True,31,199,433,16,433,6.34596664329072,7.017023245654373,32.1955582175154,99.95908834983118,11,5.590727892485974,0.06215223489377357,10.746383914216999,0.20537352841942594,416,7.941334756966799,23.145061160673226,10.711634829038863,49.7368497373766,12,2.5885306493148166,0.1056947254667525,3.3753479673982123,0.38747609825585166,11,0,11,0
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A07f02d0.TIF,A,7,117.66,False,67,268,753,92,753,7.969956400027591,11.864035339832613,34.193786586604794,99.95646623384295,644,24.236791392669915,20.69540087832245,38.26379568410239,47.1740446836927,194,3.9747022440908673,2.449588430056102,4.695730166241875,2.402145801214221,40,2.5366576036972317,0.19867159477605076,3.2179791411013197,0.9371575807051082,181,34,18,16
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A07f03d0.TIF,A,7,122.8,False,177,464,859,109,859,10.854928780005519,19.4225374781569,30.245895474047998,99.92290781824842,721,29.671154321484412,29.99121964959073,37.80255428920426,44.56396944374785,365,5.355891600754162,7.491032833624574,5.680095580134651,6.802999939541891,45,2.5786373068610318,0.3411546951163432,3.2772463234323697,1.2160649113280317,342,39,18,18
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A08f00d0.TIF,A,8,119.78,False,96,126,869,84,869,9.265340464913088,14.921566035132898,34.78948591103534,99.99887734544667,506,17.134156856433368,11.08745573898648,27.366563651823814,24.413345114542654,783,9.797903206336798,36.73728789202612,11.954909900092582,56.28278093112333,123,2.82707308240596,0.979777890186701,4.115826314574457,4.961684600857512,505,108,122,108
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A08f01d0.TIF,A,8,121.31,False,48,497,431,17,431,6.978936499816058,9.378951876207118,30.297667982335284,99.94445434246005,272,17.353174146969558,9.838303596063644,29.778358667087744,27.637602209650314,412,9.434497292605537,34.34733686655017,11.749579928044183,54.986091996805015,78,2.5192082739354364,0.7121280925227628,4.003789093202181,5.409625515896725,270,69,78,69
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A08f02d0.TIF,A,8,126.31,False,31,708,188,11,188,5.3294370229007635,6.60200439161225,29.272467415275486,99.95007627556618,162,20.499760013335784,14.243998896348753,38.6136030616551,45.24239348285386,174,7.515025751862411,21.949295272693828,10.027787248373123,42.274721209901784,62,2.352226415202796,0.9892623930837855,4.573697109906452,9.942697514626925,159,61,62,61
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A08f03d0.TIF,A,8,124.58,False,106,101,818,282,818,10.006116785845673,15.344704198473282,36.57495232773288,100.0,476,17.13646403361538,10.957115676446243,26.316394497399784,22.99457768397572,334,4.712733088843925,7.9253799549342405,5.613878484064226,10.548682218518247,103,2.5488444713970386,1.129302515405132,3.83850064203659,5.289366711896684,286,82,81,72
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A09f00d0.TIF,A,9,131.27,False,95,48,562,5,562,8.06384363791042,10.992035891658237,34.035529957010674,99.98761674834536,376,17.012633788972686,11.024944242619332,35.39989951065248,38.147960805253874,408,5.725397055780373,12.917821093534442,8.287610976799792,27.89000338790403,543,7.989863796790214,10.174428630552745,13.660469104820132,46.815030021714186,307,363,400,300
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A09f01d0.TIF,A,9,120.25,False,99,126,572,57,572,7.564762628759312,10.667550928906465,36.69115451971008,99.98665875528465,490,22.137421824703395,18.14220143934517,46.08943614694316,57.15803481547245,268,4.642208624574635,7.9043272325945,6.1606557816876695,11.278603797209088,95,2.6771166248965326,0.919709371838499,4.2675750466090925,4.734242969609661,252,75,70,59
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A09f02d0.TIF,A,9,127.76,False,43,456,433,45,433,6.344959274119378,9.44268486158374,30.577007394659912,99.93059771373565,299,14.6402714867102,8.39479099604525,30.488515061367654,30.675050021331327,315,5.379360715763819,11.024297571967258,7.12001897230604,16.302724360535553,87,2.445390100478249,0.6684418973604341,3.987214321421108,4.294121890769168,233,50,77,47
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A09f03d0.TIF,A,9,120.81,True,71,171,333,12,333,6.474177722339741,7.847204658327969,30.548735103532728,99.95726878117881,238,12.680859410926148,7.245297985836475,31.397355321546815,32.030411516664294,320,7.406175273613538,20.266083417640026,12.264648385535784,61.78545610978736,62,2.6735642474478065,0.6106008001471535,4.6599701798046995,5.749558387980135,238,54,61,54
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A10f00d0.TIF,A,10,128.66,False,113,122,1013,175,1013,9.598190471810907,16.67497758208406,32.64483796348262,99.98140050247908,698,22.648396544192035,16.872643244734665,31.577456600629002,30.70753824170785,786,7.4995387082681875,20.959314356663295,8.178825903897406,26.12261579012682,40,2.703846397038536,0.2776372666237469,3.1103787445345383,0.8222049795734448,647,39,39,39
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A10f01d0.TIF,A,10,136.09,True,125,207,522,0,522,8.762153815644256,12.575444909408628,28.39019457717847,99.86849755094966,443,31.12813563413961,31.09738572611055,46.621075679954124,57.89128599647431,522,32.84317877425733,99.95818196449922,37.85003698189419,99.9897733090042,522,16.856056861031913,98.01048181274717,20.2219204736851,99.38028006803702,443,443,522,443
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A10f02d0.TIF,A,10,126.37,True,114,366,572,0,572,8.601364187666697,12.725975466752507,27.71957609862414,99.90136707846601,408,22.527847793847144,16.772265589073854,32.570559041642206,35.25803841884408,572,17.80614394601306,91.56145095649775,20.372059844679594,96.66138196560127,34,2.709881989791226,0.18667226156534536,3.3158055864211793,1.145590364005184,408,33,34,33
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A10f03d0.TIF,A,10,120.99,False,106,283,963,101,963,9.239946426929091,16.102889611882645,29.76751621626949,99.9653690703001,633,21.780290053343144,16.000787501149638,30.84644875326315,30.121056990505437,853,11.404715953508692,37.69335452497011,11.244852873098012,46.708184625757276,229,4.5534358330267635,1.1689649820656673,5.8524220146298305,5.117781313080515,631,174,222,174
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A11f00d0.TIF,A,11,124.3,False,177,52,792,246,792,12.023857835923849,19.359451163432354,36.66443458920132,99.96678154733637,348,14.78163225420767,7.962096477513106,23.104380503472914,15.254034556529183,360,4.740006782856617,6.053340269474846,5.790845946551467,7.630064519711335,218,2.8040106513841625,1.2050348339924584,5.123282560402441,6.119340035859743,221,95,135,71
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A11f01d0.TIF,A,11,120.12,False,66,123,860,1,860,8.900863233468224,12.68070852110733,40.00750600564344,99.99896863643323,608,21.716604490481007,15.997913409362642,35.19824384262273,37.35677431050331,859,12.667034310907754,57.14305217051412,14.884594330310808,79.95765108582022,340,3.1224672066127104,1.9015709785707717,5.495326897947857,11.815338706002183,608,210,340,210
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A11f02d0.TIF,A,11,117.81,False,98,115,868,50,868,9.846136933229099,14.594135128299458,40.06463293353373,99.99992100176087,472,15.841388933596983,8.701672146601673,26.12529828355308,21.399770174012684,784,7.850977622321347,25.7801003632852,8.976192812040903,33.08125324749645,317,3.1169884691437506,1.865213717465281,5.456246069155879,10.230932686926485,463,139,291,138
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A11f03d0.TIF,A,11,148.39,False,268,21,511,0,511,15.006474610273154,23.402507932493332,40.22080912837349,99.99457744166114,298,18.877916484640853,12.04941426009381,29.36549615734996,24.778791533167933,490,8.6520509518992,33.63872953646648,10.93471293193562,52.896930302977225,511,13.193052026809529,52.466545571599376,21.59488977255169,91.01235731900067,297,298,490,297
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A12f00d0.TIF,A,12,0,False,17,0,0,0,0,115.32789219856525,99.99892221557988,112.33957172193313,100.0,0,98.26406867929734,99.86283396946565,98.76624598650636,99.81839537056415,0,60.563533235997426,99.991162167755,55.03195614700136,99.87628250247542,0,39.65981674790766,99.99928147705324,39.24838818525357,99.99907815787935,0,0,0,0
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A12f01d0.TIF,A,12,0,False,24,0,0,0,0,121.68222029338729,99.99813184033846,120.3009220201252,100.0,0,93.39310965234986,99.78724535546768,99.7018027129683,99.86278368335422,0,49.13090913271406,99.99497033937276,44.99357249218553,99.98088014805403,0,37.86182875586315,99.99547330543548,36.48783177065321,99.99042445103828,0,0,0,0
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A12f02d0.TIF,A,12,0,False,13,0,0,0,0,113.42405212452864,99.99870665869585,110.72886660648653,100.0,0,90.00663699645912,99.89976604892854,101.629272766935,99.97283911207427,0,49.25981861606732,99.99676664673963,43.74376366253496,99.98254885070007,0,40.505314195714156,99.9991377724639,39.128762395426094,99.99727310770366,0,0,0,0
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_A12f03d0.TIF,A,12,0,False,30,0,0,0,0,109.9737667272142,99.99784443115975,104.07532517954641,100.0,0,97.79476685367423,99.75555849351605,83.52340227487078,99.31484174676756,0,61.06671126299089,99.9923118044698,52.338144730101526,99.91944409134086,0,26.73731663294399,99.96838499034305,26.436009871707693,99.95681626596848,0,0,0,0
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B01f00d0.TIF,B,1,118.75,True,61,80,541,0,541,6.906966367377908,8.969465648854962,31.160315515586515,99.99101645110488,301,11.9587165455716,6.059519566816886,27.06851596671508,24.936086205137137,541,13.906413104708912,71.02750218430975,18.34086507212976,93.77848211702579,6,2.3460054435298447,0.10432953186792973,2.9136258485266535,0.14464435385663157,301,2,6,2
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B01f01d0.TIF,B,1,108.74,False,35,153,577,91,577,5.636536604432999,7.758179665225788,32.36968179751535,99.97894383606986,413,16.337059832842822,9.475593212544835,36.23797112810098,39.066422498158424,474,7.163637852938471,18.014016945645174,9.766972904057914,38.833323527803444,20,2.160984347696128,0.11855628621355652,2.7194148149170814,0.31681303202889144,401,17,20,17
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B01f02d0.TIF,B,1,140.74,True,114,22,452,189,452,8.504652436080198,10.359591993929918,35.62583792737907,99.98027389235124,253,13.291598167479076,6.559395980870045,28.91412419296055,29.036737173615894,55,3.183557464591189,0.8936269888715166,4.177547960479236,2.666815082147553,8,2.5053616182286396,0.2239636025016095,3.0808310772390923,0.41035753588812696,49,4,1,1
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B01f03d0.TIF,B,1,167.87,False,202,13,347,169,347,10.945417404350225,15.059737997792698,36.0270474175821,99.95805406192017,171,14.442329192725099,7.097785224868941,27.10100224393887,25.047854655647836,14,3.1511104053619055,0.6455210153591465,3.9971937032850278,1.407355024909622,10,2.6775606720776235,0.34812436769980687,3.562532759165862,1.2513161435158535,14,3,1,1
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B02f00d0.TIF,B,2,124.13,False,134,145,906,13,906,9.700643940264877,16.223026648579047,28.80659192099912,99.97295960009872,559,19.667871390140714,11.247686356111469,28.116906784045895,23.00356175554722,892,11.486894141451302,44.53089073852662,12.229805901609724,59.42962630836338,48,2.974365256828842,0.4574835601949784,3.6457091801166066,1.1459416902808373,558,41,48,41
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B02f01d0.TIF,B,2,129.77,True,57,370,326,0,326,6.337709377586682,7.733534328152304,30.97419104981156,99.9395867383883,300,27.308568960958336,21.224521176308286,45.00995973936891,59.0306389717092,326,10.415959400579418,48.0098351420951,12.367508411199596,73.0567342565513,18,2.222435304193875,0.4344908258990159,2.817895327848934,1.137224569663145,300,18,18,18
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B02f02d0.TIF,B,2,128.38,True,24,471,138,110,138,4.913508518808056,4.394558194610503,27.5432598236814,99.88491618192954,5,3.416067897544376,0.1552009564977467,6.667589040667537,0.6595210003399636,21,3.4527858571691343,1.3435660581256323,4.524296021562783,3.2635990006340125,11,2.446922709923664,0.3205330865446519,3.4430511473956753,2.005397887655226,5,0,4,0
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B02f03d0.TIF,B,2,182.48,False,362,29,459,0,459,16.43812583348662,27.438307619792145,35.340539450857115,99.97826782134759,408,27.97790182677274,24.379339878598362,38.515676639853524,44.259875721594206,459,27.67382435275453,99.77804826174929,31.013325238004036,99.94772858376973,17,2.592342413547319,0.4179647981237929,3.0191899776355156,0.6950445014947166,408,16,17,16
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B03f00d0.TIF,B,3,118.93,False,185,133,1057,106,1057,12.428369728915662,22.07230640117723,34.59688842258806,100.0,888,26.505771894831234,24.462832245010578,41.46200945082804,49.4127037734672,677,5.59293447645544,11.000514462429873,6.652953527571382,13.024568075008602,85,2.642914214108342,0.4611480272233974,3.8098753800245393,1.3251008712224175,619,73,63,56
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B03f01d0.TIF,B,3,124.54,False,181,101,1486,426,1486,13.866746326910697,25.081121240687942,37.40605337416342,99.99977731855917,872,21.125904620389957,15.377253287961004,29.99316465058535,28.27394524514525,455,4.595195668168858,3.894753632852019,4.952032850680286,3.699824914325019,208,2.8940595396854594,0.8086975765658052,4.1703919625951,2.505937295636204,341,111,74,51
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B03f02d0.TIF,B,3,135.21,False,276,40,957,59,957,16.085492015773017,26.128512140163707,41.58428019503727,99.99962607155513,655,19.25280655063,14.701554308838407,29.008545906736654,27.90832268985915,867,7.667124844799043,26.690900050584016,9.007761086713566,35.593111266775026,100,3.0001243044697876,0.5393233238296699,4.1631339809819385,2.026277448571105,634,57,89,56
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B03f03d0.TIF,B,3,127.77,True,185,92,465,1,465,10.610541162742573,18.067618757472637,31.42471744053885,99.95728387228868,266,15.446140238434655,10.553162075784051,27.857836831117336,25.497651882823735,463,11.26594546123425,45.073160006437966,15.703899492407148,82.53725905145211,262,6.728142531959901,7.0838458797020145,9.22572557027253,23.57087829776588,266,132,261,132
MAP2,nestin,SOX1,mTeSR1,,mTeSR-1,A+B,scan_Plate_R_p00_0_B04f00d0.TIF,B,4,134.68,False,334,156,1227,165,1227,20.279813672629448,37.54857215120022,36.41079527641573,99.99788342427469,622,23.007554550262117,19.56904430699899,26.907225633372303,23.95445715009116,1027,9.34768822427113,37.584210889358964,9.67269800690019,39.46789877141612,342,4.27737141313345,5.813353605260738,5.493841145155018,9.08732974123687,606,185,322,184
