Ch1,Ch2,Ch3,Media,Growth,Viability,Differentiation,Attachment,Score,Name,Directory,SubDirectory,Image,Row,Column,size-average,too-big-(>250),too-small-(<75),#nuclei,all-negative,Dapi-positive,Dapi-intensity,Dapi-area,Dapi-intensity-in-nuclei,Dapi-area-fraction-in-nuclei,Ch1-positive,Ch1-intensity,Ch1-area,Ch1-intensity-in-nuclei,Ch1-area-fraction-in-nuclei,Ch2-positive,Ch2-intensity,Ch2-area,Ch2-intensity-in-nuclei,Ch2-area-fraction-in-nuclei,Ch3-positive,Ch3-intensity,Ch3-area,Ch3-intensity-in-nuclei,Ch3-area-fraction-in-nuclei,Ch1-Ch2-positive,Ch1-Ch3-positive,Ch2-Ch3-positive,Ch1-Ch2-Ch3-positive,size-average_per_nuclei,too-big-(>250)_per_nuclei,too-small-(<75)_per_nuclei,#nuclei_per_nuclei,all-negative_per_nuclei,Dapi-positive_per_nuclei,Dapi-intensity_per_nuclei,Dapi-area_per_nuclei,Dapi-intensity-in-nuclei_per_nuclei,Dapi-area-fraction-in-nuclei_per_nuclei,Ch1-positive_per_nuclei,Ch1-intensity_per_nuclei,Ch1-area_per_nuclei,Ch1-intensity-in-nuclei_per_nuclei,Ch1-area-fraction-in-nuclei_per_nuclei,Ch2-positive_per_nuclei,Ch2-intensity_per_nuclei,Ch2-area_per_nuclei,Ch2-intensity-in-nuclei_per_nuclei,Ch2-area-fraction-in-nuclei_per_nuclei,Ch3-positive_per_nuclei,Ch3-intensity_per_nuclei,Ch3-area_per_nuclei,Ch3-intensity-in-nuclei_per_nuclei,Ch3-area-fraction-in-nuclei_per_nuclei,Ch1-Ch2-positive_per_nuclei,Ch1-Ch3-positive_per_nuclei,Ch2-Ch3-positive_per_nuclei
Tuj1,nestin,SOX1,E8,0.5,1.5,2.5,1.25,3.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A01f11d0.TIF,A,1,109.21,49,3814,132,0,132,24.0790382426653,46.7620481927711,22.3146059985913,99.3978091083345,130,49.4414870838315,57.3474000965695,50.6231676964434,88.092467644479,132,31.8816686114688,54.2680981559827,28.3808512799316,63.7619106512098,60,15.3129756621907,15.6232036926331,15.6363713105677,5.64107469242039,130,60,60,60,0.827348484848485,0.371212121212121,28.8939393939394,1,0,1,0.182416956383828,0.354257940854326,0.169050045443874,0.75301370536617,0.984848484848485,0.374556720332057,0.434450000731587,0.383508846185177,0.667367179124841,1,0.241527792511127,0.411121955727142,0.215006449090391,0.48304477766068,0.454545454545455,0.116007391380233,0.118357603732069,0.118457358413392,0.042735414336518,0.984848484848485,0.454545454545455,0.454545454545455
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f00d0.TIF,A,2,120.46,100,69,408,0,408,6.97812816150097,9.15577864894693,46.4138108689338,100,408,49.4310749678102,65.7714349765474,68.8518935552394,96.5931987088279,188,12.4884986031914,3.00888669180539,17.1889902290571,7.42340563056108,24,2.9672698427297,0.241208153223581,4.83934345099526,0.546101868359751,188,24,12,12,0.295245098039216,0.245098039215686,0.169117647058824,1,0,1,0.017103255297797,0.022440633943497,0.113759340365034,0.245098039215686,1,0.121154595509339,0.161204497491538,0.168754641066763,0.236748036051049,0.46078431372549,0.030609065203901,0.007374722283837,0.042129878012395,0.018194621643532,0.058823529411765,0.007272720202769,0.000591196453979,0.011861135909302,0.00133848497147,0.46078431372549,0.058823529411765,0.029411764705882
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f01d0.TIF,A,2,124.6,71,47,265,1,265,6.36625126460039,7.58932677273981,44.8079669716718,100,264,33.4261832635887,42.552150395475,50.8797063712267,84.4412969481129,10,2.50333538351881,0.257015658052056,4.05960839668723,0.450581819281547,30,2.87637812701186,0.143201623287041,5.36662777591197,1.23817267359066,10,30,2,2,0.470188679245283,0.267924528301887,0.177358490566038,1,0.00377358490566,1,0.024023589677737,0.028638968953735,0.169086667817629,0.377358490566038,0.99622641509434,0.126136540617316,0.160574152435755,0.191998891966893,0.318646403577784,0.037735849056604,0.009446548617052,0.000969870407744,0.015319276968631,0.001700308752006,0.113207547169811,0.010854257083064,0.000540383484102,0.020251425569479,0.004672349711663,0.037735849056604,0.113207547169811,0.007547169811321
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f05d0.TIF,A,2,130.17,107,36,341,15,341,8.11140339027867,10.5775200036788,43.5682616484316,99.9718256949662,325,26.9009681378184,19.6759605214752,36.6376127237947,37.3926934861425,4,4.52941417387106,0.060930745884301,6.13590731367245,0.105572185792463,14,3.00352794766854,0.114460705417088,4.79086276096609,1.08655206143214,4,13,0,0,0.381730205278592,0.313782991202346,0.105571847507331,1,0.043988269794722,1,0.02378710671636,0.031019120245393,0.127766163191882,0.293172509369402,0.95307917888563,0.078888469612371,0.057700763992596,0.10744167954192,0.109655992627984,0.011730205278592,0.013282739512818,0.00017868253925,0.017993863089949,0.000309595852764,0.041055718475073,0.008807999846535,0.000335661892719,0.014049450911924,0.003186369681619,0.011730205278592,0.038123167155425,0
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f06d0.TIF,A,2,126.15,72,43,337,1,337,6.62652039455532,7.77822645544008,47.7955177613133,100,336,38.1568320035869,49.4728197139704,54.6498829852243,85.6979615139457,5,2.68388870366964,0.124663731260922,3.83308902082268,0.223890799350137,23,3.35188511680309,0.111442909040743,5.52977110351395,1.24823228148199,5,23,0,0,0.37433234421365,0.213649851632047,0.127596439169139,1,0.002967359050445,1,0.019663265265743,0.023080790668962,0.141826462199743,0.29673590504451,0.997032640949555,0.113225020782157,0.146803619329289,0.162165824881971,0.254296621703103,0.014836795252226,0.007964061435221,0.000369922051219,0.0113741513971,0.000664364389763,0.068249258160237,0.009946246637398,0.00033069112475,0.016408816330902,0.003703953357513,0.014836795252226,0.068249258160237,0
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f07d0.TIF,A,2,120.99,54,59,387,0,387,5.85708291179987,6.74067932033477,47.2790770871531,100,387,50.7743435574359,69.7435735307643,72.1870137723217,98.266531389814,115,11.422415329256,2.04010220270395,16.9871342169063,6.33598223588945,27,2.91986672836384,0.132136369907109,5.16872376316661,1.29037561117275,115,27,14,14,0.312635658914729,0.13953488372093,0.152454780361757,1,0,1,0.015134581167442,0.017417776021537,0.122168157847941,0.258397932816537,1,0.131199854153581,0.180215952275877,0.186529751349668,0.253918685761793,0.297157622739018,0.029515285088517,0.005271581919132,0.043894403661257,0.016372047121161,0.069767441860465,0.00754487526709,0.000341437648339,0.01335587535702,0.003334303904839,0.297157622739018,0.069767441860465,0.036175710594315
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f08d0.TIF,A,2,115.48,55,59,322,0,322,5.50724774096386,5.99564287685092,47.0143274547522,100,322,25.4867583406144,15.7198450289708,36.8858408320877,42.4303799677078,25,6.65743628138508,0.400001724455072,10.143763662544,0.620237833675037,48,2.96012844316196,0.210239814218707,5.81656661776074,2.20739610786756,25,48,4,4,0.358633540372671,0.170807453416149,0.183229813664596,1,0,1,0.017103253853925,0.01862000893432,0.146007228120348,0.31055900621118,1,0.079151423418057,0.04881939449991,0.114552300720769,0.131771366359341,0.077639751552795,0.020675267954612,0.001242241380295,0.031502371622808,0.001926204452407,0.149068322981366,0.009192945475658,0.000652918677698,0.018063871483729,0.006855267415738,0.077639751552795,0.149068322981366,0.012422360248447
Tuj1,nestin,SOX1,E8,1.75,1.25,2.5,1.25,4.75,,E8 11-15,A+B,scan_Plate_R_p00_0_A02f11d0.TIF,A,2,151.38,245,16,4,0,4,23.044945765888,32.3525734617861,44.0847644296292,99.8722123118632,3,41.6763988204727,54.6973437643705,59.7624256832988,83.4100386927473,3,20.8970040467212,29.8587240182102,27.6223840136035,56.5911397542252,4,29.7617859318955,76.8041392669916,38.2196492225193,98.6826653356742,2,3,3,2,37.845,61.25,4,1,0,1,5.761236441472,8.08814336544652,11.0211911074073,24.9680530779658,0.75,10.4190997051182,13.6743359410926,14.9406064208247,20.8525096731868,0.75,5.22425101168031,7.46468100455256,6.90559600340088,14.1477849385563,1,7.44044648297388,19.2010348167479,9.55491230562983,24.6706663339185,0.5,0.75,0.75
Tuj1,nestin,SOX1,E8,1.25,1.75,2.25,1.75,5,,E8 11-15,A+B,scan_Plate_R_p00_0_A03f06d0.TIF,A,3,165.67,150,19,421,73,421,9.44398251402557,12.694935275453,45.1784515849239,100,295,19.9619807953187,7.25162098776787,28.4728034029997,17.8491765601656,113,5.63864618780465,1.52118493056194,8.71758095502011,2.85960357574727,12,3.18142345143935,0.120208888991079,5.11540558532228,0.767616484874119,63,8,2,1,0.393515439429929,0.356294536817102,0.045130641330166,1,0.173396674584323,1,0.022432262503624,0.030154240559271,0.107312236543762,0.237529691211401,0.700712589073634,0.0474156313428,0.017224752940066,0.067631362002375,0.042397093967139,0.268408551068884,0.013393458878396,0.003613265868318,0.020706843123563,0.006792407543343,0.028503562945368,0.007556825300331,0.000285531802829,0.012150607091027,0.001823317066209,0.149643705463183,0.019002375296912,0.004750593824228
Tuj1,nestin,SOX1,E8,1.25,1.75,2.25,1.75,5,,E8 11-15,A+B,scan_Plate_R_p00_0_A03f07d0.TIF,A,3,133.55,62,48,318,35,318,5.67805860847972,6.62133265887979,45.4897924365831,100,280,19.0773454026028,11.030548721604,32.4053603246141,29.4011114874826,19,3.98917257771544,0.22647843281523,6.22573617834168,0.669920381268997,12,2.96634654074312,0.092473903246574,5.20507348567689,1.1422692818273,16,12,0,0,0.41996855345912,0.19496855345912,0.150943396226415,1,0.110062893081761,1,0.017855530215345,0.020821800814087,0.143049661750261,0.314465408805031,0.880503144654088,0.059991652209443,0.03468726013083,0.101903648819541,0.092456325432335,0.059748427672956,0.012544567854451,0.000712196329608,0.019577786724345,0.002106667865626,0.037735849056604,0.009328133775922,0.000290798437882,0.016368155615336,0.003592041766753,0.050314465408805,0.037735849056604,0
